model_id,split,dataset,label,n,min,p25,median,p75,max,mean
lodo_hold_vnat,val,iscx,1,1,0.3314950053042224,0.3314950053042224,0.3314950053042224,0.3314950053042224,0.3314950053042224,0.3314950053042224
lodo_hold_vnat,val,usbvpn,_all_,73,2.5361231179956858e-05,2.7389801422819046e-05,2.7845247991535105e-05,2.8679329970642052e-05,0.5257381700787314,0.007262554542160162
lodo_hold_vnat,val,usbvpn,0,72,2.5361231179956858e-05,2.738456839676456e-05,2.781148086755526e-05,2.8670087330052235e-05,0.0023860984504091,6.150432637445147e-05
lodo_hold_vnat,val,usbvpn,1,1,0.5257381700787314,0.5257381700787314,0.5257381700787314,0.5257381700787314,0.5257381700787314,0.5257381700787314
lodo_hold_vnat,test,_all_,_all_,88,0.0007808288159723,0.08992194850100538,0.1542431508791327,0.23962379249110582,0.3995158435624034,0.16371079416532688
lodo_hold_vnat,test,vnat,_all_,88,0.0007808288159723,0.08992194850100538,0.1542431508791327,0.23962379249110582,0.3995158435624034,0.16371079416532688
lodo_hold_vnat,test,vnat,0,83,0.0007808288159723,0.09425738896485035,0.1713802721781497,0.24517417831225785,0.3995158435624034,0.1698395058578598
lodo_hold_vnat,test,vnat,1,5,0.01104141447693844,0.014299742137865761,0.0536014486576412,0.0734742651905779,0.1574540298833796,0.061974180069280585
balanced_bagging_xgb_baseline,val,_all_,_all_,120,0.015839110649999998,0.035346831387500006,0.0874303058,0.6034878998750001,0.990406294,0.30378417294431537
balanced_bagging_xgb_baseline,val,iscx,_all_,21,0.2106566321,0.5953026940000001,0.7847373425000002,0.849506253,0.9259430435,0.7253333799809524
balanced_bagging_xgb_baseline,val,iscx,0,16,0.2106566321,0.5937617273750001,0.71055503675,0.80895083975,0.9212939265000002,0.695167537225
balanced_bagging_xgb_baseline,val,iscx,1,5,0.5771418675000001,0.833008435,0.849506253,0.9237207850000001,0.9259430435,0.8218640768000001
balanced_bagging_xgb_baseline,val,usbvpn,_all_,75,0.015839110649999998,0.0288328595125,0.04187637925,0.0752004762,0.990406294,0.09296663640333333
